;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
871;Finca Decero, Syrah, Luján de Cuyo, Agrelo, Mendoza, 2012;Finca Decero;Syrah;2012;;Red;Argentina;Mendoza;Luján de Cuyo;;;14.50%;;;['Syrah / Shiraz']
872;Viñedos Casta del Sur, Vistalba, Luján de Cuyo, 2013;Viñedos Casta del Sur;Vistalba;2013;Still;Red;Argentina;Mendoza;Luján de Cuyo;;;14.50%;;;['Malbec']
873;Casarena, 505 Vineyards Esencia, Luján de Cuyo, 2014;Casarena;505 Vineyards Esencia;2014;Still;Red;Argentina;Mendoza;Luján de Cuyo;;;13.90%;;;['Cabernet Sauvignon', 'Malbec', 'Merlot']
874;Ca’ de Calle, Gran Reserva, Luján de Cuyo, Mendoza, 2013;Ca’ de Calle;Gran Reserva;2013;Still;Red;Argentina;Mendoza;Luján de Cuyo;;;14.50%;;;['Cabernet Sauvignon', 'Malbec']
875;Gouguenheim, Flores del Valle, Uco Valley, Tupungato, 2010;Gouguenheim;Flores del Valle;2010;;Red;Argentina;Uco Valley;Uco Valley;;;14.00%;;;['Cabernet Franc', 'Cabernet Sauvignon', 'Malbec']
876;Trapiche, Iscay, Iscay Malbec Cabernet-Franc, Mendoza, 2010;Trapiche;Iscay Malbec Cabernet-Franc;2010;Still;Red;Argentina;Mendoza;;;;14.50%;;;['Cabernet Franc', 'Malbec']
877;Ocaso Winery, Axel, Malbec Cabernet-Sauvignon, Uco Valley;Ocaso Winery;Malbec Cabernet-Sauvignon;2011;;Red;Argentina;Uco Valley;Uco Valley;;;13.50%;;;['Cabernet Sauvignon', 'Malbec']
878;Achaval-Ferrer, Quimera, Luján de Cuyo, Mendoza, 2012;Achaval-Ferrer;Quimera;2012;Still;Red;Argentina;Mendoza;Luján de Cuyo;;;14.50%;;;['Cabernet Franc', 'Malbec']
879;Montechez, Alma de Luna, Uco Valley, La Consulta, 2011;Montechez;Alma de Luna;2011;;Red;Argentina;Uco Valley;Uco Valley;;;14.50%;;;['Cabernet Franc', 'Malbec', 'Syrah / Shiraz']
880;Zorzal, Eggo Tinto de Tiza, Uco Valley, Gualtallary, 2013;Zorzal;Eggo Tinto de Tiza;2013;Still;Red;Argentina;Mendoza;Uco Valley;;;14.50%;;;['Cabernet Franc', 'Cabernet Sauvignon', 'Malbec']
881;Doña Paula, San Carlos 2013, 1100, Uco Valley, San Carlos;Doña Paula;1100;2013;Still;Red;Argentina;Mendoza;Uco Valley;;;14.50%;;;['Cabernet Sauvignon', 'Malbec', 'Syrah / Shiraz']
882;O Fournier, Alfa Crux, Uco Valley, Altamira, 2012;O Fournier;Alfa Crux;2012;;Red;Argentina;Uco Valley;Uco Valley;;;15.00%;;;['Malbec', 'Tempranillo / Tinto Fino']
883;Zuccardi, Brazos de los Andes, Uco Valley, Mendoza, 2013;Zuccardi;Brazos de los Andes;2013;;Red;Argentina;Uco Valley;;;;14.00%;;;['Cabernet Sauvignon', 'Malbec', 'Syrah / Shiraz']
884;El Esteco, Ciclos Icono, Calchaquí Valley, Cafayate, 2012;El Esteco;Ciclos Icono;2012;;Red;Argentina;Calchaquí Valley;;;;14.50%;;;['Malbec', 'Merlot']
885;Riglos, Gran Corte, Uco Valley, Gualtallary, 2012;Riglos;Gran Corte;2012;;Red;Argentina;Uco Valley;Uco Valley;;;14.50%;;;['Cabernet Franc', 'Cabernet Sauvignon', 'Malbec']
886;Bodegas Caro, Aruma Malbec, Mendoza, Argentina, 2015;Bodegas Caro;Aruma Malbec;2015;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;;['Cabernet Sauvignon', 'Malbec']
887;Trivento, Reserve Malbec, Mendoza, Argentina, 2017;Trivento;Reserve Malbec;2017;Still;Red;Argentina;Mendoza;;Dry;Screwcap;13.00%;Full;;['Malbec']
888;Susana Balbo, Crios Malbec, Mendoza, Argentina, 2017;Susana Balbo;Crios Malbec;2017;Still;Red;Argentina;Mendoza;;Dry;Screwcap;14.00%;Full;;['Malbec']
889;Rutini, Malbec, Mendoza, Argentina, 2016;Rutini;Malbec;2016;Still;Red;Argentina;Mendoza;;Dry;Cork;13.00%;Full;;['Malbec']
890;Nieto Senetiner, Malbec, Mendoza, Argentina, 2017;Nieto Senetiner;Malbec;2017;Still;Red;Argentina;Mendoza;;Dry;Screwcap;14.00%;Full;;['Malbec']
891;Gauchezco, Malbec, Mendoza, Argentina, 2017;Gauchezco;Malbec;2017;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;;['Malbec']
892;Bodegas Caro, Aruma Malbec, Mendoza, Argentina, 2017;Bodegas Caro;Aruma Malbec;2017;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Full;;['Malbec']
893;Bodega Colomé, Estate Malbec, Salta, Argentina, 2016;Bodega Colomé;Estate Malbec;2016;Still;Red;Argentina;Salta;;Dry;Cork;14.50%;Full;;['Malbec']
894;Renacer, Punto Final Malbec, Mendoza, Argentina, 2017;Renacer;Punto Final Malbec;2017;Still;Red;Argentina;Mendoza;;Dry;Screwcap;13.50%;Full;;['Malbec']
895;Pulenta Estate, Malbec, Mendoza, Argentina, 2016;Pulenta Estate;Malbec;2016;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;;['Malbec']
896;Catena Zapata, Nicolás Catena Zapata, Mendoza, 2014;Catena Zapata;Nicolás Catena Zapata;2014;Still;Red;Argentina;Mendoza;;Dry;;14.00%;Full;Oaked;['Cabernet Sauvignon']
897;Riglos, Gran Cabernet Franc, Mendoza, Argentina, 2016;Riglos;Gran Cabernet Franc;2016;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;;['Cabernet Franc']
898;Gauchezco, Reserve Cabernet Franc, Mendoza, Argentina, 2016;Gauchezco;Reserve Cabernet Franc;2016;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;Oaked;['100% Cabernet Franc']
899;Alandes, Cabernet Franc, Mendoza, Argentina, 2015;Alandes;Cabernet Franc;2015;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Cabernet Franc']
900;Bodega Teho, Uco Valley, Altamira, Mendoza, Argentina, 2014;Bodega Teho;;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['Malbec']
901;Seclantas Adentro, Malbec, Salta, Argentina, 2014;Seclantas Adentro;Malbec;2014;Still;Red;Argentina;Salta;;Dry;Cork;15.00%;Medium;;['Malbec']
902;Seclantas Adentro, Tannat, Salta, Argentina, 2014;Seclantas Adentro;Tannat;2014;Still;Red;Argentina;Salta;;Dry;Cork;15.00%;Medium;;['Tannat']
903;Bodega Colomé, Auténtico Malbec, Salta, Argentina, 2016;Bodega Colomé;Auténtico Malbec;2016;Still;Red;Argentina;Salta;;Dry;Cork;14.50%;Medium;;['Malbec']
904;El Esteco, Altimus, Salta, Argentina, 2015;El Esteco;Altimus;2015;Still;Red;Argentina;Salta;;Dry;Cork;14.50%;Medium;;['Malbec']
905;Susana Balbo, Brioso, Mendoza, Argentina, 2016;Susana Balbo;Brioso;2016;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;;;['24% Cabernet Franc', '53% Cabernet Sauvignon', '16% Malbec']
906;Asda, The Dot Malbec, Mendoza, Argentina, 2016;Asda;The Dot Malbec;2016;Still;Red;Argentina;Mendoza;;Dry;;13.50%;Medium;;['100% Malbec']
907;Zuccardi, Fósil, Uco Valley, Mendoza, Argentina, 2016;Zuccardi;Fósil;2016;Still;White;Argentina;Uco Valley;;Dry;Cork;13.00%;Full;;['Chardonnay']
908;Finca La Pampa, Cabernet Sauvignon, Mendoza, Argentina, 2016;Finca La Pampa;Cabernet Sauvignon;2016;Still;Red;Argentina;Mendoza;;Dry;;13.50%;Full;Oaked;['100% Cabernet Sauvignon']
909;Luna Benegas, Cabernet Sauvignon, Mendoza, Argentina, 2015;Luna Benegas;Cabernet Sauvignon;2015;Still;Red;Argentina;Mendoza;;Dry;;14.00%;Full;Oaked;['Cabernet Sauvignon']
910;Luigi Bosca, Gala 2, Mendoza, Argentina, 2014;Luigi Bosca;Gala 2;2014;Still;Red;Argentina;Mendoza;;Dry;;14.00%;Full;Oaked;['Cabernet Franc', 'Cabernet Sauvignon', 'Merlot']
911;Viña Cobos, Felino, Mendoza, Argentina, 2016;Viña Cobos;Felino;2016;Still;Red;Argentina;Mendoza;;Dry;;13.50%;Full;Oaked;['Cabernet Sauvignon']
912;Alandes, Paradoux Blend, Mendoza, Argentina;Alandes;Paradoux Blend;;Still;Red;Argentina;Mendoza;;Dry;;14.00%;;;
913;Domaine Bousquet, Fortified Malbec, Mendoza, Argentina, 2017;Domaine Bousquet;Fortified Malbec;2017;Fortified;Red;Argentina;Mendoza;;Dry;Cork;17.00%;Full;;['Malbec']
914;El Abasto, Malbec-Bonarda, Mendoza, Argentina, 2016;El Abasto;Malbec-Bonarda;2016;Still;Red;Argentina;Mendoza;;;;;;;
915;Bodega Norton, Lote Negro, Mendoza, Argentina, 2015;Bodega Norton;Lote Negro;2015;Still;Red;Argentina;Mendoza;;Dry;;15.00%;Full;Oaked;['35% Cabernet Franc', '65% Malbec']
916;Don Cristobal, Triana, Mendoza, Argentina, 2012;Don Cristobal;Triana;2012;Still;Red;Argentina;Mendoza;;Dry;;14.50%;Full;Oaked;['20% Cabernet Sauvignon', '50% Malbec', '30% Syrah / Shiraz']
917;Trapiche, Perfiles Calcareo, Mendoza, Argentina, 2015;Trapiche;Perfiles Calcareo;2015;Still;Red;Argentina;Mendoza;;Dry;;14.00%;Full;Oaked;['100% Malbec']
918;Cheval des Andes, Luján de Cuyo, Mendoza, Argentina, 2013;Cheval des Andes;;2013;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;;14.00%;Full;Oaked;['Cabernet Sauvignon', 'Malbec']
919;Bodega Colomé, Torrontés, Salta, Argentina, 2016;Bodega Colomé;Torrontés;2016;Still;White;Argentina;Salta;;Dry;;13.50%;;;['Torrontés']
920;Parra Alta, Malbec, Mendoza, Argentina, 2014;Parra Alta;Malbec;2014;Still;Red;Argentina;Mendoza;;Dry;Bag in Box;12.50%;Medium;;['Malbec']
921;The Beefsteak Club, Malbec, Mendoza, Argentina, 2016;The Beefsteak Club;Malbec;2016;Still;Red;Argentina;Mendoza;;Dry;Bag in Box;12.50%;Medium;;['Malbec']
922;Bodega Colomé, Torrontés, Salta, Argentina, 2013;Bodega Colomé;Torrontés;2013;;White;Argentina;Salta;;;;13.50%;;;['Torrontés']
923;Catena Zapata, Alta Cabernet Sauvignon, Mendoza, 2008;Catena Zapata;Alta Cabernet Sauvignon;2008;Still;Red;Argentina;Mendoza;;;;14.00%;;;
924;Bodega Norton, Privada, Mendoza, Argentina, 2012;Bodega Norton;Privada;2012;Still;Red;Argentina;Mendoza;;;;14.50%;;;['Cabernet Sauvignon', 'Malbec', 'Merlot']
925;Altos Las Hormigas, Malbec Clásico, Mendoza, Argentina, 2013;Altos Las Hormigas;Malbec Clásico;2013;Still;Red;Argentina;Mendoza;;;;14.00%;;;['Malbec']
926;Luigi Bosca, Finca La Linda Malbec, Mendoza, Argentina, 2013;Luigi Bosca;Finca La Linda Malbec;2013;Still;Red;Argentina;Mendoza;;;;13.50%;;;['Malbec']
927;Viñalba, Reserve Malbec, Patagonia, Argentina, 2014;Viñalba;Reserve Malbec;2014;Still;Red;Argentina;Patagonia;;Dry;;14.50%;Full;;['Malbec']
928;Bodegas Esmeralda, Altaland Tinto Histórico, Argentina, 2015;Bodegas Esmeralda;Altaland Tinto Histórico;2015;;Red;Argentina;;;;;;;;
929;RJ Vinedos Joffre e Hijas, Premium Merlot, Argentina, 2006;RJ Vinedos Joffre e Hijas;Premium Merlot;2006;Still;Red;Argentina;;;;;;;;
930;Terrazas de los Andes, Malbec, Mendoza, Argentina, 2012;Terrazas de los Andes;Malbec;2012;;Red;Argentina;Mendoza;;;;14.50%;;;['Malbec']
931;Zaha, Malbec, Mendoza, Argentina, 2013;Zaha;Malbec;2013;;Red;Argentina;Mendoza;;;;14.00%;;;['Malbec']
932;Pannunzio, Malbec, Mendoza, Argentina, 2012;Pannunzio;Malbec;2012;;Red;Argentina;Mendoza;;;;14.00%;;;['Malbec']
933;Mauricio Lorca, Fantasia Malbec, Mendoza, Argentina, 2014;Mauricio Lorca;Fantasia Malbec;2014;;Red;Argentina;Mendoza;;;;14.00%;;;['Malbec']
934;Bodega Chacra, Barda Pinot Noir, Argentina, 2013;Bodega Chacra;Barda Pinot Noir;2013;;Red;Argentina;;;;;13.50%;;;['Pinot Noir / Pinot Nero']
935;Finca Las Moras, Gran Syrah, San Juan, Argentina, 2011;Finca Las Moras;Gran Syrah;2011;;Red;Argentina;San Juan;;;;15.00%;;;['Syrah / Shiraz']
936;Mythic, Mountain Blend, Mendoza, Argentina, 2014;Mythic;Mountain Blend;2014;;Red;Argentina;Mendoza;;;;13.90%;;;['Cabernet Sauvignon', 'Malbec']
937;Mapema, Malbec Tempranillo, Mendoza, Argentina, 2013;Mapema;Malbec Tempranillo;2013;;Red;Argentina;Mendoza;;;;13.90%;;;['Malbec', 'Tempranillo / Tinto Fino']
938;Bodega Chacra, Merlot Mainqué, Patagonia, Argentina, 2011;Bodega Chacra;Merlot Mainqué;2011;;Red;Argentina;Patagonia;;;;13.60%;;;
939;Bodega Aleanna, El Enemigo, Mendoza, Argentina, 2012;Bodega Aleanna;El Enemigo;2012;;White;Argentina;Mendoza;;;;13.90%;;;
