;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
548;Fuentes del Silencio, Las Jaras, Castilla y Léon, Spain 2018;Fuentes del Silencio;Las Jaras;2018;Still;Red;Spain;Castilla y Léon;;Dry;Natural Cork;14.00%;;Oaked;['30% Prieto Picudo', '10% Alicante Bouschet / Garnacha Tintorera', '60% Mencía']
549;Viña Zorzal, Garnacha, Navarra, Spain, 2020;Viña Zorzal;Garnacha;2020;Still;Red;Spain;Navarra;;Dry;Plastic/Synthetic;13.50%;;Unoaked;['100% Grenache / Garnacha']
550;Tomàs Cusiné, Auzells, Costers del Segre, Catalonia, Spain 2021;Tomàs Cusiné;Auzells;2021;Still;White;Spain;Catalonia;Costers del Segre;Dry;Natural Cork;12.00%;;Unoaked;['25% Riesling', '18% Sauvignon Blanc', '37% Macabeu']
551;Bodegas Palacio, Glorioso Rioja Crianza, Rioja, Spain, 2017;Bodegas Palacio;Glorioso Rioja Crianza;2017;Still;Red;Spain;Rioja;;Dry;Cork;14.00%;Medium;Oaked;['100% Tempranillo']
552;Roger Goulart, Gran Reserva Brut, Cava, Catalonia, Spain, 2015;Roger Goulart;Gran Reserva Brut;2015;Sparkling;White;Spain;Catalonia;Cava;Brut;Cork;12.00%;Medium;;['20% Macabeo', '20% Parellada', '60% Xarel-lo']
553;Roger Goulart, Gran Reserva Brut, Cava, Catalonia, 2012;Roger Goulart;Gran Reserva Brut;2012;Sparkling;White;Spain;Catalonia;Cava;Brut;Cork;12.00%;Medium;;['20% Macabeo', '20% Parellada', '60% Xarel-lo']
554;Castillo de Monjardin, Origen Crianza, Navarra, 2018;Castillo de Monjardin;Origen Crianza;2018;Still;Red;Spain;Navarra;;Dry;Cork;14.00%;Medium;;['40% Cabernet Sauvignon', '20% Merlot', '40% Tempranillo / Tinto Fino']
555;Gallina de Piel, Manar dos Seixas, Ribeiro, Galicia, 2019;Gallina de Piel;Manar dos Seixas;2019;Still;White;Spain;Galicia;Ribeiro;Dry;Cork;13.00%;Medium;;['8% Godello', '80% Treixadura', '10% Albariño/Alvarinho']
556;Waitrose, No1 Castillo Perelada, Cava, Penedès, Spain, 2018;Waitrose;No1 Castillo Perelada;2018;Sparkling;White;Spain;Penedès;Cava;Brut;Cork;11.50%;Medium;;['20% Macabeo', '50% Parellada', '30% Xarel-lo']
557;Vinnaturo, Tank #10, Castilla-La Mancha 2020;Vinnaturo;Tank #10;2020;Still;Orange;Spain;Castilla-La Mancha;;Dry;Pouch;12.00%;Medium;;['Airén', 'Macabeo']
558;Remírez de Ganuza, Iraila, Rioja, Northern Spain, 2020;Remírez de Ganuza;Iraila;2020;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha']
559;Finca La Emperatriz, Viñedo Singular, Rioja, 2017;Finca La Emperatriz;Viñedo Singular;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.60%;Full;;['Grenache / Garnacha', 'Viura', 'Tempranillo']
560;Bodegas Exeo, Letras Minúsculas, Rioja, 2018;Bodegas Exeo;Letras Minúsculas;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Graciano', 'Grenache / Garnacha', 'Tempranillo']
561;Sierra de Toloño, Raposo Tempranillo, Rioja, 2018;Sierra de Toloño;Raposo Tempranillo;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;Full;;['Tempranillo']
562;Finca de la Rica, Las Cabezadas de Matadula, Rioja, 2018;Finca de la Rica;Las Cabezadas de Matadula;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo']
563;Badiola, V1BN4, Rioja, Northern Spain, 2018;Badiola;V1BN4;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo']
564;Bodegas Palacios Remondo, Propiedad Viñas Viejas, Rioja, 2017;Bodegas Palacios Remondo;Propiedad Viñas Viejas;2017;Still;Red;;;;;;;;;
565;Dominio de Queirón, Queirón Mi Lugar Vino de Quel, Rioja, 2018;Dominio de Queirón;Queirón Mi Lugar Vino de Quel;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Grenache / Garnacha', 'Tempranillo']
566;LMT Wines, Malasombra Graciano, Rioja, Northern Spain, 2017;LMT Wines;Malasombra Graciano;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Graciano']
567;Lalomba, Finca Valhonta, Rioja, Northern Spain, 2017;Lalomba;Finca Valhonta;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo']
568;Cuentaviñas, Los Yelsones, Rioja, Northern Spain, 2019;Cuentaviñas;Los Yelsones;2019;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo']
569;Izadi, Larrosa Garnacha, Rioja, Northern Spain, 2020;Izadi;Larrosa Garnacha;2020;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha']
570;Pujanza, La Paul, Rioja, Northern Spain, 2018;Pujanza;La Paul;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo']
571;Ondarre, Valdebarón Vino de Viana, Rioja, 2019;Ondarre;Valdebarón Vino de Viana;2019;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Mazuelo', 'Tempranillo']
572;Osoti, Organic Joven, Rioja, Northern Spain, 2020;Osoti;Organic Joven;2020;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Grenache / Garnacha', 'Tempranillo']
573;Bodegas Corral, Los Corrales de Moncalvillo, Rioja, 2019;Bodegas Corral;Los Corrales de Moncalvillo;2019;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Graciano', 'Grenache / Garnacha', 'Tempranillo']
574;Tobelos, Garnacha, Rioja, Northern Spain, Spain, 2019;Tobelos;Garnacha;2019;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha']
575;Bodegas de la Marquesa, Valserrano Finca Monteviejo, Rioja 2017;Bodegas de la Marquesa;Valserrano Finca Monteviejo;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Graciano', 'Grenache / Garnacha', 'Tempranillo']
576;Bodegas Ramón Bilbao, Límite Sur, Rioja, 2017;Bodegas Ramón Bilbao;Límite Sur;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha']
577;Dominio de Queirón, Queirón de Gabriel Reserva, Rioja, 2011;Dominio de Queirón;Queirón de Gabriel Reserva;2011;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo']
578;Bodegas Bilbaínas, Viña Pomal Vinos Singulares Graciano, Rioja, 2015;Bodegas Bilbaínas;Viña Pomal Vinos Singulares Graciano;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.40%;Full;;['Graciano']
579;Solar Viejo, Orube Garnacha, Rioja, Northern Spain, 2018;Solar Viejo;Orube Garnacha;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha']
580;Bodegas Ysios, Finca Las Naves, Rioja, Northern Spain, 2017;Bodegas Ysios;Finca Las Naves;2017;Still;Red;Spain;;;;;;;;
581;Lalomba, Finca Ladero, Rioja, Northern Spain, 2016;Lalomba;Finca Ladero;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Grenache / Garnacha', 'Tempranillo']
582;Finca de la Rica, El Rincon de Los Enebros, Rioja, 2019;Finca de la Rica;El Rincon de Los Enebros;2019;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo']
583;Casa La Rad, Edición Especial Garnacha, Rioja, 2017;Casa La Rad;Edición Especial Garnacha;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha']
584;Bodegas Exeo, Cifras Garnacha Tinta, Rioja, 2018;Bodegas Exeo;Cifras Garnacha Tinta;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Graciano', 'Grenache / Garnacha']
585;Bodegas Valenciso, Cemento, Rioja, Northern Spain, 2018;Bodegas Valenciso;Cemento;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo']
586;Don Balbino, Alto del Rincón, Rioja, Northern Spain, 2019;Don Balbino;Alto del Rincón;2019;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;15.00%;Full;;['Tempranillo']
587;Cosme Palacio, 1894 Tinto, Rioja, Northern Spain, 2016;Cosme Palacio;1894 Tinto;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Graciano', 'Tempranillo']
588;Vinsacro, Rioja, Northern Spain, 2015;Vinsacro;;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Grenache / Garnacha', 'Mazuelo', 'Tempranillo']
589;Struggling Vines, Phinca Hapa, Rioja, Northern Spain, 2017;Struggling Vines;Phinca Hapa;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;;14.50%;;;['100% Tempranillo']
590;Ramón Bilbao, Crianza, Rioja, Spain, 2018;Ramón Bilbao;Crianza;2018;Still;Red;Spain;Rioja;;Dry;Screwcap;14.00%;Full;;['100% Tempranillo']
591;CVNE, Asúa Crianza, Rioja, Spain, 2017;CVNE;Asúa Crianza;2017;Still;Red;Spain;Rioja;;Dry;Cork;13.50%;Medium;Oaked;['100% Tempranillo']
592;La Báscula, Catalan Eagle Garnacha Blanca-Viognier, 2020;La Báscula;Catalan Eagle Garnacha Blanca-Viognier;2020;Still;White;Spain;Catalonia;;Dry;Screwcap;13.50%;Medium;;['40% Viognier', '60% Garnacha Blanca']
593;Bodegas Canopy, Ganadero, Méntrida, Spain, 2019;Bodegas Canopy;Ganadero;2019;Still;Red;Spain;Méntrida;;Dry;Cork;14.00%;Light;;['100% Grenache / Garnacha']
594;Vinyes Domènech, Furvus, Montsant, Spain, 2018;Vinyes Domènech;Furvus;2018;Still;Red;Spain;Montsant;;Dry;Cork;15.00%;Full;Oaked;['100% Grenache / Garnacha']
595;Vinyes Domènech, Empelts de Garnatxa Peluda, Montsant, 2018;Vinyes Domènech;Empelts de Garnatxa Peluda;2018;Still;Red;Spain;Montsant;;Dry;Cork;15.00%;Full;Oaked;['100% Garnatxa Peluda']
596;La Báscula, No Stone Unturned, Catalonia, Spain, 2017;La Báscula;No Stone Unturned;2017;Still;Red;Spain;Catalonia;;Dry;Cork;14.50%;Full;Oaked;['Grenache / Garnacha', 'Carignan / Cariñena']
597;Agricola Fuster, Dardell Organic Red, Terra Alta, 2020;Agricola Fuster;Dardell Organic Red;2020;Still;Red;Spain;Terra Alta;;Dry;Cork;14.00%;Full;;['80% Grenache / Garnacha', '20% Syrah / Shiraz']
598;La Báscula, The Charge, Rioja, Spain, 2019;La Báscula;The Charge;2019;Still;Red;Spain;Rioja;;Dry;Cork;13.50%;Full;Oaked;['Grenache / Garnacha', 'Tempranillo']
599;Bodegas Olarra, Cerro Añón Gran Reserva, Rioja, Spain, 2015;Bodegas Olarra;Cerro Añón Gran Reserva;2015;Still;Red;Spain;Rioja;;Dry;Cork;14.00%;Full;Oaked;['5% Grenache / Garnacha', '10% Mazuelo', '80% Tempranillo']
600;Bodegas Adria, Godello, Bierzo, Spain, 2020;Bodegas Adria;Godello;2020;Still;White;Spain;Bierzo;;Dry;Cork;13.00%;Medium;Unoaked;['100% Godello']
601;Alma Das Donas, Almanova Mencía, Ribeira Sacra, Spain, 2019;Alma Das Donas;Almanova Mencía;2019;Still;Red;Spain;Ribeira Sacra;;Dry;Cork;13.00%;Medium;;['100% Mencía']
602;Martín Códax, Orange Wine, Rías Baixas, Spain, 2020;Martín Códax;Orange Wine;2020;Still;Orange;Spain;Rías Baixas;;Dry;Cork;11.00%;Medium;Unoaked;['100% Albariño']
603;Martín Códax, Gallaecia, Rías Baixas, Spain, 2017;Martín Códax;Gallaecia;2017;Still;White;Spain;Rías Baixas;;Dry;Cork;13.00%;Medium;Unoaked;['100% Albariño']
604;Val de Vid, Verdejo, Rueda, Castilla y Léon, Spain, 2020;Val de Vid;Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
605;Viñas Murillo, Chapirete Fermentado en Barrica Verdejo, Rueda, 2019;Viñas Murillo;Chapirete Fermentado en Barrica Verdejo;2019;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
606;Rippa Dorii, Organic Verdejo, Rueda, Castilla y Léon, 2020;Rippa Dorii;Organic Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
607;Bodegas Naia, Naia Verdejo, Rueda, Castilla y Léon, 2020;Bodegas Naia;Naia Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
608;Shaya, Verdejo, Rueda, Castilla y Léon, Spain, 2020;Shaya;Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
609;Belondrade y Lurton, Verdejo, Rueda, Castilla y Léon, 2019;Belondrade y Lurton;Verdejo;2019;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;14.00%;Medium;;['Verdejo']
610;Bodegas Cerrosol, Doña Beatriz Verdejo, Rueda, 2020;Bodegas Cerrosol;Doña Beatriz Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['Verdejo']
611;Portia, Verdejo, Rueda, Castilla y Léon, Spain, 2020;Portia;Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.20%;Medium;;['Verdejo']
612;Finca Montepedroso, Enoteca Verdejo, Rueda, 2019;Finca Montepedroso;Enoteca Verdejo;2019;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;12.50%;Medium;;['Verdejo']
613;Marqués de Cáceres, Excellens Verdejo, Rueda, 2020;Marqués de Cáceres;Excellens Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
614;Bodegas de Alberto, Pálido Verdejo, Rueda, Castilla y Léon, NV;Bodegas de Alberto;Pálido Verdejo;;Still;White;Spain;Castilla y Léon;Rueda;Dry;Vino-lok;15.00%;Medium;;['Verdejo']
615;Veyovis, Verdejo, Rueda, Castilla y Léon, Spain, 2020;Veyovis;Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
616;Ossian, Organic Verdejo, Castilla y Léon, Spain, 2018;Ossian;Organic Verdejo;2018;Still;White;Spain;Castilla y Léon;;Dry;Cork;14.50%;Medium;;['Verdejo']
617;Bodegas de Alberto, Dorado Verdejo, Rueda, Castilla y Léon, NV;Bodegas de Alberto;Dorado Verdejo;;Still;White;Spain;Castilla y Léon;Rueda;Dry;Vino-lok;17.50%;Medium;;['Verdejo']
618;Pita, Finca La Cantera Verdejo, Rueda, 2018;Pita;Finca La Cantera Verdejo;2018;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['Verdejo']
619;Hermanos Lurton, Verdejo, Rueda, Castilla y Léon, 2020;Hermanos Lurton;Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Screwcap;13.50%;Medium;;['Verdejo']
620;Emina, Fermentado en Barrica Verdejo, Rueda, 2017;Emina;Fermentado en Barrica Verdejo;2017;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.10%;Medium;;['Verdejo']
621;Cuatro Rayas, Viñedos Centenarios Verdejo, Rueda, 2020;Cuatro Rayas;Viñedos Centenarios Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['Verdejo']
622;Campo Elíseo, Cuvée Alegre, Rueda, Castilla y Léon, 2020;Campo Elíseo;Cuvée Alegre;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
623;Bodegas Cerrosol, Doña Beatriz Ecológico Verdejo, Rueda, 2020;Bodegas Cerrosol;Doña Beatriz Ecológico Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;12.50%;Medium;;['Verdejo']
624;Yllera, Vendimia Nocturna Verdejo, Rueda, 2020;Yllera;Vendimia Nocturna Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['Verdejo']
625;Piqueras, Wild Fermented Verdejo, Almansa, 2020;Piqueras;Wild Fermented Verdejo;2020;Still;White;Spain;Castilla-La Mancha;Almansa;Dry;Cork;13.00%;Medium;;['Verdejo']
626;Matarromera, Fermentado en Barrica Verdejo, Rueda, 2017;Matarromera;Fermentado en Barrica Verdejo;2017;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
627;Diez Siglos, Cien x Cien Verdejo, Rueda, 2020;Diez Siglos;Cien x Cien Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['Verdejo']
628;Campo Elíseo, Verdejo, Rueda, Castilla y Léon, Spain, 2018;Campo Elíseo;Verdejo;2018;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;14.00%;Medium;;['Verdejo']
629;Valdecuevas, Fermentado en Barrica Verdejo, Rueda, 2020;Valdecuevas;Fermentado en Barrica Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
630;Viñas Murillo, Chapirete Prefiloxérico Verdejo, Rueda, 2019;Viñas Murillo;Chapirete Prefiloxérico Verdejo;2019;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
631;MasterChef, Verdejo, Rueda, Castilla y Léon, Spain, 2019;MasterChef;Verdejo;2019;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['Verdejo']
632;Herrero Bodega, Robert Vedel Verdejo, Rueda, 2019;Herrero Bodega;Robert Vedel Verdejo;2019;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['Verdejo']
633;Cuatro Rayas, Centenarios Longverdejo Viñedos Gran Vino de Ruedea Verdejo, Rueda 2020;Cuatro Rayas;Centenarios Longverdejo Viñedos Gran Vino de Rueda Verdejo;2020;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['Verdejo']
634;Francisco Barona, Ribera del Duero, Castilla y Léon 2019;Francisco Barona;;2019;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Natural Cork;14.50%;Full;Oaked;['Bobal', '80% Tempranillo / Tinto Fino', 'Albillo Mayor']
635;Francisco Barona, Finca Las Dueñas, Ribera del Duero 2017;Francisco Barona;Finca Las Dueñas;2017;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Natural Cork;14.50%;Full;Oaked;['Bobal', '70% Tempranillo / Tinto Fino', 'Albillo Mayor']
636;Valenciso, Reserva, Rioja, Northern Spain, Spain, 2014;Valenciso;Reserva;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo']
637;Viña Ijalba, Selección Especial Reserva, Rioja, 2012;Viña Ijalba;Selección Especial Reserva;2012;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.10%;Full;;['Graciano', 'Tempranillo']
638;Bodegas Franco-Españolas, Bordón Gran Reserva, Rioja, 2011;Bodegas Franco-Españolas;Bordón Gran Reserva;2011;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Graciano', 'Mazuelo', 'Tempranillo']
639;Bodegas Hermanos Peciña, Señorío de P Peciña Gran Reserva, Rioja 2009;Bodegas Hermanos Peciña;Señorío de P Peciña Gran Reserva;2009;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Graciano', 'Grenache / Garnacha', 'Tempranillo']
640;Urbina, Reserva Especial, Rioja, Northern Spain, Spain, 2006;Urbina;Reserva Especial;2006;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Graciano', 'Tempranillo', 'Grenache']
641;Bodegas Ontañón, Vetiver, Rioja, Northern Spain, Spain, 2014;Bodegas Ontañón;Vetiver;2014;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;12.50%;Full;;['Viura']
642;Roda, Roda I Reserva, Rioja, Northern Spain, Spain, 2016;Roda;Roda I Reserva;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Graciano', 'Tempranillo']
643;Marques de Murrieta, Reserva, Rioja, Northern Spain, 2017;Marques de Murrieta;Reserva;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo']
644;Bodegas Tobia, Alma Tobía Reserva, Rioja, 2002;Bodegas Tobia;Alma Tobía Reserva;2002;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Maturana Tinta', 'Tempranillo']
645;Bodegas Valoria, Viña Valoria Gran Reserva, Rioja, 2008;Bodegas Valoria;Viña Valoria Gran Reserva;2008;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Graciano', 'Mazuelo', 'Tempranillo']
646;Marqués de Vargas, Selección Privada Reserva, Rioja, 2016;Marqués de Vargas;Selección Privada Reserva;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha', 'Mazuelo', 'Tempranillo']
647;La Rioja Alta, Viña Ardanza Reserva, Rioja, 2015;La Rioja Alta;Viña Ardanza Reserva;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha', 'Tempranillo']
648;Navarrsotillo, Magister Bibendi Selección Especial de Graciano Reserva, Rioja, 2014;Navarrsotillo;Magister Bibendi Selección Especial de Graciano Reserva;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;Full;;['Graciano']
649;Ondarre, Mayor de Ondarre Reserva, Rioja, 2016;Ondarre;Mayor de Ondarre Reserva;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Mazuelo']
650;Pujanza, Norte, Rioja, Northern Spain, Spain, 2018;Pujanza;Norte;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.20%;Full;;['Tempranillo']
651;Bodegas Heredad de Baroja, Gran Baroja Gran Reserva, Rioja;Bodegas Heredad de Baroja;Gran Baroja Gran Reserva;2002;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo']
652;Navajas, Antonio Navajas, Rioja, Northern Spain, Spain, 2015;Navajas;Antonio Navajas;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Grenache / Garnacha', 'Tempranillo']
653;Bodegas Martínez Lacuesta, Reserva, Rioja, 2011;Bodegas Martínez Lacuesta;Reserva;2011;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.80%;Full;;['Graciano', 'Mazuelo', 'Tempranillo']
654;Bodegas Ramirez de la Piscina, Gran Reserva, Rioja, 2014;Bodegas Ramirez de la Piscina;Gran Reserva;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo']
655;Campo Viejo, Gran Reserva, Rioja, Northern Spain, 2014;Campo Viejo;Gran Reserva;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo']
656;Bodegas Valoria, Viña Valoria Reserva, Rioja, 2014;Bodegas Valoria;Viña Valoria Reserva;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo']
657;Miguel Merino, Reserva, Rioja, Northern Spain, Spain, 2015;Miguel Merino;Reserva;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Graciano', 'Tempranillo']
658;Heras Cordón, Expresión de Heras Cordón, Rioja, 2015;Heras Cordón;Expresión de Heras Cordón;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo']
659;Olabarri, Bikandi Reserva, Rioja, Northern Spain, 2009;Olabarri;Bikandi Reserva;2009;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo']
660;Ortega Ezquerro, Don Quintín Ortega Blanco, Rioja, 2019;Ortega Ezquerro;Don Quintín Ortega Blanco;2019;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;Full;;['Malvasia']
661;Bodegas Puelles, Puelles Reserva, Rioja, 2011;Bodegas Puelles;Puelles Reserva;2011;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.30%;Full;;['Grenache / Garnacha', 'Tempranillo']
662;Bodegas Ontañón, Ontañón Reserva, Rioja, 2015;Bodegas Ontañón;Ontañón Reserva;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Graciano', 'Tempranillo']
663;Bodegas Riojanas, Monte Real Gran Reserva, Rioja, 2014;Bodegas Riojanas;Monte Real Gran Reserva;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Mazuelo', 'Tempranillo']
664;Bodegas Vallobera, Terrán de Vallobera, Rioja, 2017;Bodegas Vallobera;Terrán de Vallobera;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo']
665;Eguren Ugarte, Martín Cendoya Reserva, Rioja, 2016;Eguren Ugarte;Martín Cendoya Reserva;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Graciano', 'Mazuelo', 'Tempranillo']
666;El Coto de Rioja, Coto de Imaz Reserva, Rioja, 2017;El Coto de Rioja;Coto de Imaz Reserva;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo']
